Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
initialize,2025-11-16 00:24:17.462437,0,B,0,0,0,0
0,2025-11-16 00:24:17.462437,0,B,0,0,0,0
0,2025-11-16 00:34:54.508096,12184102124,B,0,0,0,0
0,2025-11-16 00:34:55.610554,12184102124,B,0,1,0,1
0,2025-11-16 00:34:58.024840,12184102124,B,1,0,1,0
0,2025-11-16 00:35:02.213363,12184102124,B,1,0,1,0
0,2025-11-16 00:35:05.603560,12184102124,B,0,0,0,0
0,2025-11-16 00:35:08.691506,12184102124,B,0,0,0,0
0,2025-11-16 00:35:10.195411,12184102124,B,2,0,2,0
0,2025-11-16 00:35:15.421900,12184102124,B,0,2,0,1
0,2025-11-16 00:35:18.748148,12184102124,B,0,34,0,1
0,2025-11-16 00:35:22.155777,12184102124,B,6,0,2,0
0,2025-11-16 00:35:31.334311,12184102124,B,37,0,11,0
0,2025-11-16 00:35:45.024361,12184102124,B,0,1,0,1
0,2025-11-16 00:36:50.043022,12184102124,B,0,46,0,3
0,2025-11-16 00:36:53.514877,12184102124,B,0,109,0,7
0,2025-11-16 00:37:45.344216,12184102124,B,0,0,0,0
0,2025-11-16 00:37:46.573450,12184102124,B,0,44,0,3
0,2025-11-16 00:37:54.506284,12184102124,B,0,3,0,1
0,2025-11-16 00:39:39.474791,12184102124,B,0,0,0,0
0,2025-11-16 00:39:40.783896,12184102124,B,0,0,0,0
0,2025-11-16 00:39:43.613153,12184102124,B,0,0,0,0
0,2025-11-16 00:39:46.604813,12184102124,B,0,85,0,8
0,2025-11-16 00:40:00.374103,12184102124,B,0,27,0,2
0,2025-11-16 00:40:05.889673,12184102124,B,0,1,0,1
0,2025-11-16 00:40:37.056846,121835736,B,0,0,0,0
0,2025-11-16 00:41:13.325237,121835736,B,0,14,0,2
0,2025-11-16 00:41:18.522636,121835736,B,0,10,0,0
0,2025-11-16 00:41:24.600103,121835736,B,0,1,0,1
0,2025-11-16 00:41:48.203711,121835736,B,0,85,0,8
0,2025-11-16 00:42:23.335692,121835736,B,0,59,0,8
0,2025-11-16 00:42:40.158964,121835736,B,0,0,0,0
0,2025-11-16 00:43:03.730617,121835736,B,0,175,0,19
0,2025-11-16 00:43:36.064812,121835736,B,0,29,0,3
0,2025-11-16 00:44:28.213684,121835736,B,0,39,0,5
0,2025-11-16 00:45:40.816147,121835736,B,0,31,0,2
0,2025-11-16 00:45:47.434351,121835736,B,0,0,0,0
0,2025-11-16 00:53:25.414163,12184102124,B,5,0,2,0
0,2025-11-16 00:53:32.099597,12184102124,B,0,38,0,4
0,2025-11-16 00:53:43.275801,12184102124,B,0,0,0,0
0,2025-11-16 00:54:11.790052,121835736,B,0,0,0,0
0,2025-11-16 00:54:16.971205,121835736,B,0,92,0,11
0,2025-11-16 00:55:53.654629,121835736,B,0,56,0,7
0,2025-11-16 00:56:10.334138,121835736,B,0,36,0,2
0,2025-11-16 00:58:29.171725,12184102124,B,0,0,0,0
0,2025-11-16 00:58:37.599668,12184102124,B,0,0,0,0
0,2025-11-16 01:03:48.041579,121835736,B,0,35,0,4
0,2025-11-16 01:03:59.236216,121835736,B,0,1,0,1
0,2025-11-16 01:04:06.416076,121835736,B,0,33,0,3
0,2025-11-16 01:05:42.844175,121835736,B,0,89,0,8
0,2025-11-16 01:06:06.128441,12184102124,B,0,89,0,10
0,2025-11-16 01:06:22.840037,12184102124,B,0,8,0,2
0,2025-11-16 01:06:29.587732,12184102124,B,0,1,0,1
0,2025-11-16 01:06:31.873712,12184102124,B,0,0,0,0
0,2025-11-16 01:08:13.355828,12184102124,B,0,76,0,10
0,2025-11-16 01:08:28.468345,12184102124,B,0,26,0,1
0,2025-11-16 01:08:32.291392,12184102124,B,0,0,0,0
0,2025-11-16 01:08:39.166138,12184102124,B,0,0,0,0
0,2025-11-16 01:11:00.770680,121833859,B,0,0,0,0
0,2025-11-16 01:11:20.313420,121833859,B,0,2,0,1
0,2025-11-16 01:11:23.350648,121833859,B,0,61,0,6
0,2025-11-16 01:11:34.594457,121833859,B,0,0,0,0
0,2025-11-16 01:11:43.723279,121833859,B,0,32,0,2
0,2025-11-16 01:11:51.271766,121833859,B,0,1,0,1
0,2025-11-16 01:12:00.451675,121833859,B,0,37,0,3
0,2025-11-16 01:12:08.047627,121833859,B,0,0,0,0
0,2025-11-16 01:12:11.084686,121833859,B,0,0,0,0
0,2025-11-16 01:12:52.743682,121833859,B,0,1,0,1
0,2025-11-16 01:12:56.599361,121833859,B,0,118,0,6
0,2025-11-16 01:13:07.791452,121833859,B,0,52,0,4
0,2025-11-16 01:13:20.376298,121833859,B,3,0,1,0
0,2025-11-16 01:13:23.639128,121833859,B,0,0,0,0
0,2025-11-16 01:13:26.660832,121833859,B,0,12,0,2
0,2025-11-16 01:13:29.636005,121833859,B,0,54,0,5
0,2025-11-16 01:13:41.565177,121833859,B,0,0,0,0
0,2025-11-16 01:13:47.547568,121833859,B,0,0,0,0
