Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
0,2025-12-18 23:22:24.595273,121833859,B,0,0,0,0
0,2025-12-19 01:42:56.769767,121835736,B,124,9,19,2
0,2025-12-19 01:45:21.335723,12185199220,B,63,0,10,0
0,2025-12-19 01:45:33.651380,12185199220,B,0,0,0,0
0,2025-12-19 01:55:26.949355,121833859,B,88,0,11,0
0,2025-12-19 01:55:41.933372,121833859,B,0,0,0,0
0,2025-12-19 02:07:52.829274,121833859,B,154,3,20,1
0,2025-12-19 02:08:23.136697,121833859,B,0,0,0,0
0,2025-12-19 02:33:00.801899,12184102124,B,75,3,13,1
0,2025-12-19 02:33:18.025847,12184102124,B,0,0,0,0
0,2025-12-19 02:34:43.519583,12184189167,B,36,0,5,0
0,2025-12-19 03:00:47.176436,12184102124,B,62,0,10,0
0,2025-12-19 03:01:06.174710,12184102124,B,0,0,0,0
0,2025-12-19 05:04:53.252057,121835736,B,42,52,10,7
0,2025-12-19 05:16:36.048416,12185199220,B,46,0,8,0
0,2025-12-19 05:16:45.387904,12185199220,B,0,0,0,0
0,2025-12-19 05:19:04.822600,121833859,B,10,31,2,4
0,2025-12-19 05:19:11.875126,121833859,B,0,0,0,0
