Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
0,2025-11-17 22:56:02.035298,121833859,B,0,0,0,0
0,2025-11-18 00:36:16.972008,12185199220,B,0,50,0,7
0,2025-11-18 00:36:26.656884,12185199220,B,0,0,0,0
0,2025-11-18 00:36:29.198493,12185199220,B,0,0,0,0
0,2025-11-18 00:40:36.560168,12184189167,B,0,44,0,6
0,2025-11-18 00:42:56.830365,12185199220,B,0,155,0,20
0,2025-11-18 00:43:19.726900,12185199220,B,0,0,0,0
0,2025-11-18 00:47:44.051884,12184189167,B,0,21,0,4
0,2025-11-18 00:47:55.947206,12185199220,B,0,115,0,15
0,2025-11-18 00:48:12.801568,12185199220,B,0,0,0,0
0,2025-11-18 00:55:57.273983,12184189167,B,0,110,0,15
0,2025-11-18 00:57:06.268520,12184102124,B,0,162,0,20
0,2025-11-18 00:57:29.865748,12184102124,B,0,0,0,0
0,2025-11-18 01:02:55.622702,121835736,B,0,117,0,15
0,2025-11-18 01:04:12.366605,121833859,B,0,0,0,0
0,2025-11-18 01:07:23.688172,121833859,B,0,81,0,10
0,2025-11-18 01:07:35.838732,121833859,B,0,0,0,0
0,2025-11-18 01:07:40.987835,121835736,B,0,150,0,18
0,2025-11-18 01:08:06.969519,121835736,B,0,0,0,0
0,2025-11-18 01:10:36.737960,12184102124,B,0,120,0,15
0,2025-11-18 01:10:54.035815,12184102124,B,0,29,0,4
0,2025-11-18 01:10:59.329777,12184102124,B,0,0,0,0
0,2025-11-18 01:13:33.747135,121833859,B,0,99,0,14
0,2025-11-18 01:13:49.657033,121833859,B,0,0,0,0
0,2025-11-18 01:19:49.209914,12184102124,B,0,144,0,17
0,2025-11-18 01:20:09.511504,12184102124,B,0,0,0,0
0,2025-11-18 01:28:00.377528,121835736,B,2,122,1,17
0,2025-11-18 01:28:38.430462,121835736,B,0,0,0,0
0,2025-11-18 01:36:39.642075,12184102124,B,0,118,0,14
0,2025-11-18 01:36:58.764494,12184102124,B,0,0,0,0
0,2025-11-18 01:58:08.425192,12184102124,B,0,162,0,21
0,2025-11-18 01:58:33.512754,12184102124,B,0,0,0,0
0,2025-11-18 02:44:41.702099,12184189167,B,0,118,0,16
0,2025-11-18 02:49:21.806891,12184189167,B,0,89,0,12
0,2025-11-18 02:56:52.688677,12184189167,B,0,82,0,11
0,2025-11-18 03:07:14.077495,12184189167,B,2,69,1,10
0,2025-11-18 03:07:33.279457,12184189167,B,0,0,0,0
0,2025-11-18 03:20:23.442935,121833859,B,0,60,0,8
0,2025-11-18 03:20:34.938590,121833859,B,0,0,0,0
0,2025-11-18 03:20:39.704529,121833859,B,0,0,0,0
0,2025-11-18 03:22:42.113103,121833859,B,0,0,0,0
0,2025-11-18 03:22:45.390695,121833859,B,0,0,0,0
0,2025-11-18 03:22:49.948178,121833859,B,0,90,0,10
0,2025-11-18 03:23:03.858542,121833859,B,0,0,0,0
0,2025-11-18 03:26:59.978929,121833859,B,0,160,0,23
0,2025-11-18 03:27:26.360261,121833859,B,0,0,0,0
0,2025-11-18 03:27:41.502827,121833859,B,0,0,0,0
0,2025-11-18 03:27:47.177998,121833859,B,0,0,0,0
0,2025-11-18 03:27:54.724484,121833859,B,0,0,0,0
0,2025-11-18 03:39:52.503475,121833859,B,0,52,0,8
0,2025-11-18 03:40:05.390017,121833859,B,0,0,0,0
0,2025-11-18 04:21:07.572126,121835736,B,0,117,0,14
0,2025-11-18 04:21:26.598429,121835736,B,0,0,0,0
0,2025-11-18 04:28:53.065240,121835736,B,0,75,0,11
0,2025-11-18 04:32:56.849283,121835736,B,0,75,0,11
0,2025-11-18 04:33:10.787402,121835736,B,0,0,0,0
0,2025-11-18 04:35:43.719744,12184102124,B,0,26,0,3
0,2025-11-18 04:35:47.878444,12184102124,B,0,0,0,0
0,2025-11-18 04:36:01.979126,12184189167,B,0,0,0,0
0,2025-11-18 04:37:25.651696,12185199220,B,0,36,0,6
0,2025-11-18 04:37:33.947281,12185199220,B,0,4,0,1
0,2025-11-18 04:43:50.317437,12184102124,B,0,138,0,16
0,2025-11-18 04:44:10.081143,12184102124,B,0,0,0,0
0,2025-11-18 04:44:34.238044,121835736,B,0,124,0,15
0,2025-11-18 04:45:05.113074,12185199220,B,0,138,0,16
0,2025-11-18 04:45:24.106047,12185199220,B,0,0,0,0
